titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000
timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13
1595264835000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265159000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265159000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265159000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595265159000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265442000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265442000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265442000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595265442000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265726000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265726000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595265726000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595265726000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266014000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266014000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266014000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595266014000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266298000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266298000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266298000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595266298000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266583000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266583000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266583000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595266583000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266867000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266867000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595266867000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595266867000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267151000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267151000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267151000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595267151000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267434000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267434000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267434000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595267434000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267717000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267717000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595267717000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595267717000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268041000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268041000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268041000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595268041000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268325000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268325000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268325000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595268325000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268608000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268608000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268608000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595268608000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268890000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268890000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595268890000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595268890000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269176000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269176000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269176000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595269176000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269458000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595269458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269741000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269741000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595269741000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595269741000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270024000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270024000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270024000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595270024000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270306000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270306000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270306000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595270306000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270589000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270589000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270589000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595270589000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270872000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270872000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595270872000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595270872000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271154000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271154000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271154000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595271154000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271437000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271437000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271437000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595271437000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271720000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271720000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595271720000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595271720000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272004000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272004000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272004000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595272004000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272287000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272287000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272287000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595272287000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272570000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272570000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272570000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595272570000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272854000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272854000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595272854000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595272854000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273137000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273137000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273137000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595273137000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273421000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273421000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273421000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595273421000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273703000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273703000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273703000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595273703000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273990000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273990000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595273990000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595273990000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274272000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274272000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274272000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595274272000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274556000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274556000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274556000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595274556000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274880000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274880000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595274880000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595274880000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275163000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275163000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275163000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595275163000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275446000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275446000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275446000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595275446000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275733000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275733000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595275733000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595275733000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276016000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276016000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276016000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595276016000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276303000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276303000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276303000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595276303000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276586000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276586000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276586000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595276586000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276910000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276910000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595276910000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595276910000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277194000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277194000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277194000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595277194000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277478000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277478000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277478000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595277478000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277763000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277763000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595277763000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595277763000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278048000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278048000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278048000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595278048000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278331000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278331000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278331000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595278331000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278655000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278655000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278655000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595278655000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278939000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278939000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595278939000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595278939000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279222000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279222000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279222000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595279222000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279505000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279505000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279505000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595279505000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279790000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279790000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595279790000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595279790000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280112000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280112000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280112000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595280112000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280396000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280396000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280396000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595280396000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280679000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280679000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280679000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595280679000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280962000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280962000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595280962000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595280962000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281246000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281246000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281246000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595281246000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281569000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281569000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281569000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595281569000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281852000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281852000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595281852000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595281852000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595282135000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595282135000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595282135000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595282135000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595282420000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595282420000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595282420000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595282420000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595282705000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595282705000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595282705000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595282705000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595282987000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595282987000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595282987000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595282987000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595283271000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595283271000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595283271000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595283271000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595283554000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595283554000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595283554000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595283554000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595283838000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595283838000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595283838000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595283838000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284121000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284121000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284121000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595284121000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284406000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284406000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284406000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595284406000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284689000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284689000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284689000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595284689000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284972000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284972000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595284972000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595284972000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285255000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285255000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285255000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595285255000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285538000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285538000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285538000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595285538000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285822000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285822000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595285822000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595285822000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286105000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595286105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286390000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286390000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286390000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595286390000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286714000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286714000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286714000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595286714000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286998000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286998000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595286998000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595286998000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287280000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287280000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287280000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595287280000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287563000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287563000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287563000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595287563000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287848000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287848000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595287848000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595287848000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288135000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288135000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288135000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595288135000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288458000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595288458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288742000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288742000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595288742000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595288742000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289025000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289025000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289025000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595289025000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289308000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595289308000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595289308000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595289308000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595289591000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595289591000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289591000,0,0,1,0,0,0,0,0,0,0,0,0,0
1595289591000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289873000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289873000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595289873000,0,0,1,0,0,0,0,0,0,0,0,0,0
1595291853000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1595292136000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292136000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292136000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595292136000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292418000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292418000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292418000,0,0,1,0,0,0,0,0,0,0,0,0,0
1595292418000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292703000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292703000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292703000,0,0,1,0,0,0,0,0,0,0,0,0,0
1595292703000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292988000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292988000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595292988000,0,0,0,0,0,0,0,0,0,0,0,0,0
1595292988000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1595293271000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1595293271000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1595293271000,0,0,1,0,0,0,0,0,0,0,0,0,0
1595293271000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1595293596000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1595293596000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1595293596000,0,0,1,0,0,0,1,0,0,0,0,0,0
1595293596000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1595293878000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595293878000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595293878000,0,0,0,0,0,0,1,0,0,0,0,0,0
1595293878000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294162000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294162000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294162000,0,0,0,0,0,0,1,0,0,0,0,0,0
1595294162000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294445000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294445000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294445000,0,0,0,0,0,0,1,0,0,0,0,0,0
1595294445000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294728000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294728000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1595294728000,0,0,0,0,0,0,1,0,0,0,0,0,0
